LOGIN_DATE	INT_DATE	DATE	DATE2	DAY	MONTH	MONTHNAME	YEAR
786	37007	26-Apr-01	26-04-2001	26	4	April	2001
787	37008	27-Apr-01	27-04-2001	27	4	April	2001
788	37009	28-Apr-01	28-04-2001	28	4	April	2001
789	37010	29-Apr-01	29-04-2001	29	4	April	2001
790	37011	30-Apr-01	30-04-2001	30	4	April	2001
801	37012	01-May-01	01-05-2001	1	5	May	2001
802	37013	02-May-01	02-05-2001	2	5	May	2001
803	37014	03-May-01	03-05-2001	3	5	May	2001
804	37015	04-May-01	04-05-2001	4	5	May	2001
805	37016	05-May-01	05-05-2001	5	5	May	2001
806	37017	06-May-01	06-05-2001	6	5	May	2001
807	37018	07-May-01	07-05-2001	7	5	May	2001
808	37019	08-May-01	08-05-2001	8	5	May	2001
809	37020	09-May-01	09-05-2001	9	5	May	2001
810	37021	10-May-01	10-05-2001	10	5	May	2001
811	37022	11-May-01	11-05-2001	11	5	May	2001
812	37023	12-May-01	12-05-2001	12	5	May	2001
813	37024	13-May-01	13-05-2001	13	5	May	2001
814	37025	14-May-01	14-05-2001	14	5	May	2001
815	37026	15-May-01	15-05-2001	15	5	May	2001
816	37027	16-May-01	16-05-2001	16	5	May	2001
817	37028	17-May-01	17-05-2001	17	5	May	2001
818	37029	18-May-01	18-05-2001	18	5	May	2001
819	37030	19-May-01	19-05-2001	19	5	May	2001
820	37031	20-May-01	20-05-2001	20	5	May	2001
821	37032	21-May-01	21-05-2001	21	5	May	2001
822	37033	22-May-01	22-05-2001	22	5	May	2001
823	37034	23-May-01	23-05-2001	23	5	May	2001
824	37035	24-May-01	24-05-2001	24	5	May	2001
825	37036	25-May-01	25-05-2001	25	5	May	2001
826	37037	26-May-01	26-05-2001	26	5	May	2001
827	37038	27-May-01	27-05-2001	27	5	May	2001
828	37039	28-May-01	28-05-2001	28	5	May	2001
829	37040	29-May-01	29-05-2001	29	5	May	2001
830	37041	30-May-01	30-05-2001	30	5	May	2001
831	37042	31-May-01	31-05-2001	31	5	May	2001
841	37043	01-Jun-01	01-06-2001	1	6	June	2001
842	37044	02-Jun-01	02-06-2001	2	6	June	2001
843	37045	03-Jun-01	03-06-2001	3	6	June	2001
844	37046	04-Jun-01	04-06-2001	4	6	June	2001
845	37047	05-Jun-01	05-06-2001	5	6	June	2001
846	37048	06-Jun-01	06-06-2001	6	6	June	2001
847	37049	07-Jun-01	07-06-2001	7	6	June	2001
848	37050	08-Jun-01	08-06-2001	8	6	June	2001
849	37051	09-Jun-01	09-06-2001	9	6	June	2001
850	37052	10-Jun-01	10-06-2001	10	6	June	2001
851	37053	11-Jun-01	11-06-2001	11	6	June	2001
852	37054	12-Jun-01	12-06-2001	12	6	June	2001
853	37055	13-Jun-01	13-06-2001	13	6	June	2001
854	37056	14-Jun-01	14-06-2001	14	6	June	2001
855	37057	15-Jun-01	15-06-2001	15	6	June	2001
856	37058	16-Jun-01	16-06-2001	16	6	June	2001
857	37059	17-Jun-01	17-06-2001	17	6	June	2001
858	37060	18-Jun-01	18-06-2001	18	6	June	2001
859	37061	19-Jun-01	19-06-2001	19	6	June	2001
860	37062	20-Jun-01	20-06-2001	20	6	June	2001
861	37063	21-Jun-01	21-06-2001	21	6	June	2001
862	37064	22-Jun-01	22-06-2001	22	6	June	2001
863	37065	23-Jun-01	23-06-2001	23	6	June	2001
864	37066	24-Jun-01	24-06-2001	24	6	June	2001
865	37067	25-Jun-01	25-06-2001	25	6	June	2001
866	37068	26-Jun-01	26-06-2001	26	6	June	2001
867	37069	27-Jun-01	27-06-2001	27	6	June	2001
868	37070	28-Jun-01	28-06-2001	28	6	June	2001
869	37071	29-Jun-01	29-06-2001	29	6	June	2001
870	37072	30-Jun-01	30-06-2001	30	6	June	2001
881	37073	01-Jul-01	01-07-2001	1	7	July	2001
882	37074	02-Jul-01	02-07-2001	2	7	July	2001
883	37075	03-Jul-01	03-07-2001	3	7	July	2001
884	37076	04-Jul-01	04-07-2001	4	7	July	2001
885	37077	05-Jul-01	05-07-2001	5	7	July	2001
886	37078	06-Jul-01	06-07-2001	6	7	July	2001
887	37079	07-Jul-01	07-07-2001	7	7	July	2001
888	37080	08-Jul-01	08-07-2001	8	7	July	2001
889	37081	09-Jul-01	09-07-2001	9	7	July	2001
890	37082	10-Jul-01	10-07-2001	10	7	July	2001
891	37083	11-Jul-01	11-07-2001	11	7	July	2001
892	37084	12-Jul-01	12-07-2001	12	7	July	2001
893	37085	13-Jul-01	13-07-2001	13	7	July	2001
894	37086	14-Jul-01	14-07-2001	14	7	July	2001
895	37087	15-Jul-01	15-07-2001	15	7	July	2001
896	37088	16-Jul-01	16-07-2001	16	7	July	2001
897	37089	17-Jul-01	17-07-2001	17	7	July	2001
898	37090	18-Jul-01	18-07-2001	18	7	July	2001
899	37091	19-Jul-01	19-07-2001	19	7	July	2001
900	37092	20-Jul-01	20-07-2001	20	7	July	2001
901	37093	21-Jul-01	21-07-2001	21	7	July	2001
902	37094	22-Jul-01	22-07-2001	22	7	July	2001
903	37095	23-Jul-01	23-07-2001	23	7	July	2001
904	37096	24-Jul-01	24-07-2001	24	7	July	2001
905	37097	25-Jul-01	25-07-2001	25	7	July	2001
906	37098	26-Jul-01	26-07-2001	26	7	July	2001
907	37099	27-Jul-01	27-07-2001	27	7	July	2001
908	37100	28-Jul-01	28-07-2001	28	7	July	2001
909	37101	29-Jul-01	29-07-2001	29	7	July	2001
910	37102	30-Jul-01	30-07-2001	30	7	July	2001
911	37103	31-Jul-01	31-07-2001	31	7	July	2001
921	37104	01-Aug-01	01-08-2001	1	8	August	2001
922	37105	02-Aug-01	02-08-2001	2	8	August	2001
923	37106	03-Aug-01	03-08-2001	3	8	August	2001
924	37107	04-Aug-01	04-08-2001	4	8	August	2001
925	37108	05-Aug-01	05-08-2001	5	8	August	2001
926	37109	06-Aug-01	06-08-2001	6	8	August	2001
927	37110	07-Aug-01	07-08-2001	7	8	August	2001
928	37111	08-Aug-01	08-08-2001	8	8	August	2001
929	37112	09-Aug-01	09-08-2001	9	8	August	2001
930	37113	10-Aug-01	10-08-2001	10	8	August	2001
931	37114	11-Aug-01	11-08-2001	11	8	August	2001
932	37115	12-Aug-01	12-08-2001	12	8	August	2001
933	37116	13-Aug-01	13-08-2001	13	8	August	2001
934	37117	14-Aug-01	14-08-2001	14	8	August	2001
935	37118	15-Aug-01	15-08-2001	15	8	August	2001
936	37119	16-Aug-01	16-08-2001	16	8	August	2001
937	37120	17-Aug-01	17-08-2001	17	8	August	2001
938	37121	18-Aug-01	18-08-2001	18	8	August	2001
939	37122	19-Aug-01	19-08-2001	19	8	August	2001
940	37123	20-Aug-01	20-08-2001	20	8	August	2001
941	37124	21-Aug-01	21-08-2001	21	8	August	2001
942	37125	22-Aug-01	22-08-2001	22	8	August	2001
943	37126	23-Aug-01	23-08-2001	23	8	August	2001
944	37127	24-Aug-01	24-08-2001	24	8	August	2001
945	37128	25-Aug-01	25-08-2001	25	8	August	2001
946	37129	26-Aug-01	26-08-2001	26	8	August	2001
947	37130	27-Aug-01	27-08-2001	27	8	August	2001
948	37131	28-Aug-01	28-08-2001	28	8	August	2001
949	37132	29-Aug-01	29-08-2001	29	8	August	2001
950	37133	30-Aug-01	30-08-2001	30	8	August	2001
951	37134	31-Aug-01	31-08-2001	31	8	August	2001
961	37135	01-Sep-01	01-09-2001	1	9	September	2001
962	37136	02-Sep-01	02-09-2001	2	9	September	2001
963	37137	03-Sep-01	03-09-2001	3	9	September	2001
964	37138	04-Sep-01	04-09-2001	4	9	September	2001
965	37139	05-Sep-01	05-09-2001	5	9	September	2001
966	37140	06-Sep-01	06-09-2001	6	9	September	2001
967	37141	07-Sep-01	07-09-2001	7	9	September	2001
968	37142	08-Sep-01	08-09-2001	8	9	September	2001
969	37143	09-Sep-01	09-09-2001	9	9	September	2001
970	37144	10-Sep-01	10-09-2001	10	9	September	2001
971	37145	11-Sep-01	11-09-2001	11	9	September	2001
972	37146	12-Sep-01	12-09-2001	12	9	September	2001
973	37147	13-Sep-01	13-09-2001	13	9	September	2001
974	37148	14-Sep-01	14-09-2001	14	9	September	2001
975	37149	15-Sep-01	15-09-2001	15	9	September	2001
976	37150	16-Sep-01	16-09-2001	16	9	September	2001
977	37151	17-Sep-01	17-09-2001	17	9	September	2001
978	37152	18-Sep-01	18-09-2001	18	9	September	2001
979	37153	19-Sep-01	19-09-2001	19	9	September	2001
980	37154	20-Sep-01	20-09-2001	20	9	September	2001
981	37155	21-Sep-01	21-09-2001	21	9	September	2001
982	37156	22-Sep-01	22-09-2001	22	9	September	2001
983	37157	23-Sep-01	23-09-2001	23	9	September	2001
984	37158	24-Sep-01	24-09-2001	24	9	September	2001
985	37159	25-Sep-01	25-09-2001	25	9	September	2001
986	37160	26-Sep-01	26-09-2001	26	9	September	2001
987	37161	27-Sep-01	27-09-2001	27	9	September	2001
988	37162	28-Sep-01	28-09-2001	28	9	September	2001
989	37163	29-Sep-01	29-09-2001	29	9	September	2001
990	37164	30-Sep-01	30-09-2001	30	9	September	2001
1001	37165	01-Oct-01	01-10-2001	1	10	October	2001
1002	37166	02-Oct-01	02-10-2001	2	10	October	2001
1003	37167	03-Oct-01	03-10-2001	3	10	October	2001
1004	37168	04-Oct-01	04-10-2001	4	10	October	2001
1005	37169	05-Oct-01	05-10-2001	5	10	October	2001
1006	37170	06-Oct-01	06-10-2001	6	10	October	2001
1007	37171	07-Oct-01	07-10-2001	7	10	October	2001
1008	37172	08-Oct-01	08-10-2001	8	10	October	2001
1009	37173	09-Oct-01	09-10-2001	9	10	October	2001
1010	37174	10-Oct-01	10-10-2001	10	10	October	2001
1011	37175	11-Oct-01	11-10-2001	11	10	October	2001
1012	37176	12-Oct-01	12-10-2001	12	10	October	2001
1013	37177	13-Oct-01	13-10-2001	13	10	October	2001
1014	37178	14-Oct-01	14-10-2001	14	10	October	2001
1015	37179	15-Oct-01	15-10-2001	15	10	October	2001
1016	37180	16-Oct-01	16-10-2001	16	10	October	2001
1017	37181	17-Oct-01	17-10-2001	17	10	October	2001
1018	37182	18-Oct-01	18-10-2001	18	10	October	2001
1019	37183	19-Oct-01	19-10-2001	19	10	October	2001
1020	37184	20-Oct-01	20-10-2001	20	10	October	2001
1021	37185	21-Oct-01	21-10-2001	21	10	October	2001
1022	37186	22-Oct-01	22-10-2001	22	10	October	2001
1023	37187	23-Oct-01	23-10-2001	23	10	October	2001
1024	37188	24-Oct-01	24-10-2001	24	10	October	2001
1025	37189	25-Oct-01	25-10-2001	25	10	October	2001
1026	37190	26-Oct-01	26-10-2001	26	10	October	2001
1027	37191	27-Oct-01	27-10-2001	27	10	October	2001
1028	37192	28-Oct-01	28-10-2001	28	10	October	2001
1029	37193	29-Oct-01	29-10-2001	29	10	October	2001
1030	37194	30-Oct-01	30-10-2001	30	10	October	2001
1031	37195	31-Oct-01	31-10-2001	31	10	October	2001
1041	37196	01-Nov-01	01-11-2001	1	11	November	2001
1042	37197	02-Nov-01	02-11-2001	2	11	November	2001
1043	37198	03-Nov-01	03-11-2001	3	11	November	2001
1044	37199	04-Nov-01	04-11-2001	4	11	November	2001
1045	37200	05-Nov-01	05-11-2001	5	11	November	2001
1046	37201	06-Nov-01	06-11-2001	6	11	November	2001
1047	37202	07-Nov-01	07-11-2001	7	11	November	2001
1048	37203	08-Nov-01	08-11-2001	8	11	November	2001
1049	37204	09-Nov-01	09-11-2001	9	11	November	2001
1050	37205	10-Nov-01	10-11-2001	10	11	November	2001
1051	37206	11-Nov-01	11-11-2001	11	11	November	2001
1052	37207	12-Nov-01	12-11-2001	12	11	November	2001
1053	37208	13-Nov-01	13-11-2001	13	11	November	2001
1054	37209	14-Nov-01	14-11-2001	14	11	November	2001
1055	37210	15-Nov-01	15-11-2001	15	11	November	2001
1056	37211	16-Nov-01	16-11-2001	16	11	November	2001
1057	37212	17-Nov-01	17-11-2001	17	11	November	2001
1058	37213	18-Nov-01	18-11-2001	18	11	November	2001
1059	37214	19-Nov-01	19-11-2001	19	11	November	2001
1060	37215	20-Nov-01	20-11-2001	20	11	November	2001
1061	37216	21-Nov-01	21-11-2001	21	11	November	2001
1062	37217	22-Nov-01	22-11-2001	22	11	November	2001
1063	37218	23-Nov-01	23-11-2001	23	11	November	2001
1064	37219	24-Nov-01	24-11-2001	24	11	November	2001
1065	37220	25-Nov-01	25-11-2001	25	11	November	2001
1066	37221	26-Nov-01	26-11-2001	26	11	November	2001
1067	37222	27-Nov-01	27-11-2001	27	11	November	2001
1068	37223	28-Nov-01	28-11-2001	28	11	November	2001
1069	37224	29-Nov-01	29-11-2001	29	11	November	2001
1070	37225	30-Nov-01	30-11-2001	30	11	November	2001
1081	37226	01-Dec-01	01-12-2001	1	12	December	2001
1082	37227	02-Dec-01	02-12-2001	2	12	December	2001
1083	37228	03-Dec-01	03-12-2001	3	12	December	2001
1084	37229	04-Dec-01	04-12-2001	4	12	December	2001
1085	37230	05-Dec-01	05-12-2001	5	12	December	2001
1086	37231	06-Dec-01	06-12-2001	6	12	December	2001
1087	37232	07-Dec-01	07-12-2001	7	12	December	2001
1088	37233	08-Dec-01	08-12-2001	8	12	December	2001
1089	37234	09-Dec-01	09-12-2001	9	12	December	2001
1090	37235	10-Dec-01	10-12-2001	10	12	December	2001
1091	37236	11-Dec-01	11-12-2001	11	12	December	2001
1092	37237	12-Dec-01	12-12-2001	12	12	December	2001
1093	37238	13-Dec-01	13-12-2001	13	12	December	2001
1094	37239	14-Dec-01	14-12-2001	14	12	December	2001
1095	37240	15-Dec-01	15-12-2001	15	12	December	2001
1096	37241	16-Dec-01	16-12-2001	16	12	December	2001
1097	37242	17-Dec-01	17-12-2001	17	12	December	2001
1098	37243	18-Dec-01	18-12-2001	18	12	December	2001
1099	37244	19-Dec-01	19-12-2001	19	12	December	2001
1100	37245	20-Dec-01	20-12-2001	20	12	December	2001
1101	37246	21-Dec-01	21-12-2001	21	12	December	2001
1102	37247	22-Dec-01	22-12-2001	22	12	December	2001
1103	37248	23-Dec-01	23-12-2001	23	12	December	2001
1104	37249	24-Dec-01	24-12-2001	24	12	December	2001
1105	37250	25-Dec-01	25-12-2001	25	12	December	2001
1106	37251	26-Dec-01	26-12-2001	26	12	December	2001
1107	37252	27-Dec-01	27-12-2001	27	12	December	2001
1108	37253	28-Dec-01	28-12-2001	28	12	December	2001
1109	37254	29-Dec-01	29-12-2001	29	12	December	2001
1110	37255	30-Dec-01	30-12-2001	30	12	December	2001
1111	37256	31-Dec-01	31-12-2001	31	12	December	2001
1241	37257	01-Jan-02	01-01-2002	1	1	January	2002
1242	37258	02-Jan-02	02-01-2002	2	1	January	2002
1243	37259	03-Jan-02	03-01-2002	3	1	January	2002
1244	37260	04-Jan-02	04-01-2002	4	1	January	2002
1245	37261	05-Jan-02	05-01-2002	5	1	January	2002
1246	37262	06-Jan-02	06-01-2002	6	1	January	2002
1247	37263	07-Jan-02	07-01-2002	7	1	January	2002
1248	37264	08-Jan-02	08-01-2002	8	1	January	2002
1249	37265	09-Jan-02	09-01-2002	9	1	January	2002
1250	37266	10-Jan-02	10-01-2002	10	1	January	2002
1251	37267	11-Jan-02	11-01-2002	11	1	January	2002
1252	37268	12-Jan-02	12-01-2002	12	1	January	2002
1253	37269	13-Jan-02	13-01-2002	13	1	January	2002
1254	37270	14-Jan-02	14-01-2002	14	1	January	2002
1255	37271	15-Jan-02	15-01-2002	15	1	January	2002
1256	37272	16-Jan-02	16-01-2002	16	1	January	2002
1257	37273	17-Jan-02	17-01-2002	17	1	January	2002
1258	37274	18-Jan-02	18-01-2002	18	1	January	2002
1259	37275	19-Jan-02	19-01-2002	19	1	January	2002
1260	37276	20-Jan-02	20-01-2002	20	1	January	2002
1261	37277	21-Jan-02	21-01-2002	21	1	January	2002
1262	37278	22-Jan-02	22-01-2002	22	1	January	2002
1263	37279	23-Jan-02	23-01-2002	23	1	January	2002
1264	37280	24-Jan-02	24-01-2002	24	1	January	2002
1265	37281	25-Jan-02	25-01-2002	25	1	January	2002
1266	37282	26-Jan-02	26-01-2002	26	1	January	2002
1267	37283	27-Jan-02	27-01-2002	27	1	January	2002
1268	37284	28-Jan-02	28-01-2002	28	1	January	2002
1269	37285	29-Jan-02	29-01-2002	29	1	January	2002
1270	37286	30-Jan-02	30-01-2002	30	1	January	2002
1271	37287	31-Jan-02	31-01-2002	31	1	January	2002
1281	37288	01-Feb-02	01-02-2002	1	2	February	2002
1282	37289	02-Feb-02	02-02-2002	2	2	February	2002
1283	37290	03-Feb-02	03-02-2002	3	2	February	2002
1284	37291	04-Feb-02	04-02-2002	4	2	February	2002
1285	37292	05-Feb-02	05-02-2002	5	2	February	2002
1286	37293	06-Feb-02	06-02-2002	6	2	February	2002
1287	37294	07-Feb-02	07-02-2002	7	2	February	2002
1288	37295	08-Feb-02	08-02-2002	8	2	February	2002
1289	37296	09-Feb-02	09-02-2002	9	2	February	2002
1290	37297	10-Feb-02	10-02-2002	10	2	February	2002
1291	37298	11-Feb-02	11-02-2002	11	2	February	2002
1292	37299	12-Feb-02	12-02-2002	12	2	February	2002
1293	37300	13-Feb-02	13-02-2002	13	2	February	2002
1294	37301	14-Feb-02	14-02-2002	14	2	February	2002
1295	37302	15-Feb-02	15-02-2002	15	2	February	2002
1296	37303	16-Feb-02	16-02-2002	16	2	February	2002
1297	37304	17-Feb-02	17-02-2002	17	2	February	2002
1298	37305	18-Feb-02	18-02-2002	18	2	February	2002
1299	37306	19-Feb-02	19-02-2002	19	2	February	2002
1300	37307	20-Feb-02	20-02-2002	20	2	February	2002
1301	37308	21-Feb-02	21-02-2002	21	2	February	2002
1302	37309	22-Feb-02	22-02-2002	22	2	February	2002
1303	37310	23-Feb-02	23-02-2002	23	2	February	2002
1304	37311	24-Feb-02	24-02-2002	24	2	February	2002
1305	37312	25-Feb-02	25-02-2002	25	2	February	2002
1306	37313	26-Feb-02	26-02-2002	26	2	February	2002
1307	37314	27-Feb-02	27-02-2002	27	2	February	2002
1308	37315	28-Feb-02	28-02-2002	28	2	February	2002
1321	37316	01-Mar-02	01-03-2002	1	3	March	2002
1322	37317	02-Mar-02	02-03-2002	2	3	March	2002
1323	37318	03-Mar-02	03-03-2002	3	3	March	2002
1324	37319	04-Mar-02	04-03-2002	4	3	March	2002
1325	37320	05-Mar-02	05-03-2002	5	3	March	2002
1326	37321	06-Mar-02	06-03-2002	6	3	March	2002
1327	37322	07-Mar-02	07-03-2002	7	3	March	2002
1328	37323	08-Mar-02	08-03-2002	8	3	March	2002
1329	37324	09-Mar-02	09-03-2002	9	3	March	2002
1330	37325	10-Mar-02	10-03-2002	10	3	March	2002
1331	37326	11-Mar-02	11-03-2002	11	3	March	2002
1332	37327	12-Mar-02	12-03-2002	12	3	March	2002
1333	37328	13-Mar-02	13-03-2002	13	3	March	2002
1334	37329	14-Mar-02	14-03-2002	14	3	March	2002
1335	37330	15-Mar-02	15-03-2002	15	3	March	2002
1336	37331	16-Mar-02	16-03-2002	16	3	March	2002
1337	37332	17-Mar-02	17-03-2002	17	3	March	2002
1338	37333	18-Mar-02	18-03-2002	18	3	March	2002
1339	37334	19-Mar-02	19-03-2002	19	3	March	2002
1340	37335	20-Mar-02	20-03-2002	20	3	March	2002
1341	37336	21-Mar-02	21-03-2002	21	3	March	2002
1342	37337	22-Mar-02	22-03-2002	22	3	March	2002
1343	37338	23-Mar-02	23-03-2002	23	3	March	2002
1344	37339	24-Mar-02	24-03-2002	24	3	March	2002
1345	37340	25-Mar-02	25-03-2002	25	3	March	2002
1346	37341	26-Mar-02	26-03-2002	26	3	March	2002
1347	37342	27-Mar-02	27-03-2002	27	3	March	2002
1348	37343	28-Mar-02	28-03-2002	28	3	March	2002
1349	37344	29-Mar-02	29-03-2002	29	3	March	2002
1350	37345	30-Mar-02	30-03-2002	30	3	March	2002
1351	37346	31-Mar-02	31-03-2002	31	3	March	2002
1361	37347	01-Apr-02	01-04-2002	1	4	April	2002
1362	37348	02-Apr-02	02-04-2002	2	4	April	2002
1363	37349	03-Apr-02	03-04-2002	3	4	April	2002
1364	37350	04-Apr-02	04-04-2002	4	4	April	2002
1365	37351	05-Apr-02	05-04-2002	5	4	April	2002
1366	37352	06-Apr-02	06-04-2002	6	4	April	2002
1367	37353	07-Apr-02	07-04-2002	7	4	April	2002
1368	37354	08-Apr-02	08-04-2002	8	4	April	2002
1369	37355	09-Apr-02	09-04-2002	9	4	April	2002
1370	37356	10-Apr-02	10-04-2002	10	4	April	2002
1371	37357	11-Apr-02	11-04-2002	11	4	April	2002
1372	37358	12-Apr-02	12-04-2002	12	4	April	2002
1373	37359	13-Apr-02	13-04-2002	13	4	April	2002
1374	37360	14-Apr-02	14-04-2002	14	4	April	2002
1375	37361	15-Apr-02	15-04-2002	15	4	April	2002
1376	37362	16-Apr-02	16-04-2002	16	4	April	2002
1377	37363	17-Apr-02	17-04-2002	17	4	April	2002
1378	37364	18-Apr-02	18-04-2002	18	4	April	2002
1379	37365	19-Apr-02	19-04-2002	19	4	April	2002
1380	37366	20-Apr-02	20-04-2002	20	4	April	2002
1381	37367	21-Apr-02	21-04-2002	21	4	April	2002
1382	37368	22-Apr-02	22-04-2002	22	4	April	2002
1383	37369	23-Apr-02	23-04-2002	23	4	April	2002
1384	37370	24-Apr-02	24-04-2002	24	4	April	2002
1385	37371	25-Apr-02	25-04-2002	25	4	April	2002
1386	37372	26-Apr-02	26-04-2002	26	4	April	2002
1387	37373	27-Apr-02	27-04-2002	27	4	April	2002
1388	37374	28-Apr-02	28-04-2002	28	4	April	2002
1389	37375	29-Apr-02	29-04-2002	29	4	April	2002
1390	37376	30-Apr-02	30-04-2002	30	4	April	2002
1401	37377	01-May-02	01-05-2002	1	5	May	2002
1402	37378	02-May-02	02-05-2002	2	5	May	2002
1403	37379	03-May-02	03-05-2002	3	5	May	2002
1404	37380	04-May-02	04-05-2002	4	5	May	2002
1405	37381	05-May-02	05-05-2002	5	5	May	2002
1406	37382	06-May-02	06-05-2002	6	5	May	2002
1407	37383	07-May-02	07-05-2002	7	5	May	2002
1408	37384	08-May-02	08-05-2002	8	5	May	2002
1409	37385	09-May-02	09-05-2002	9	5	May	2002
1410	37386	10-May-02	10-05-2002	10	5	May	2002
1411	37387	11-May-02	11-05-2002	11	5	May	2002
1412	37388	12-May-02	12-05-2002	12	5	May	2002
1413	37389	13-May-02	13-05-2002	13	5	May	2002
1414	37390	14-May-02	14-05-2002	14	5	May	2002
1415	37391	15-May-02	15-05-2002	15	5	May	2002
1416	37392	16-May-02	16-05-2002	16	5	May	2002
1417	37393	17-May-02	17-05-2002	17	5	May	2002
1418	37394	18-May-02	18-05-2002	18	5	May	2002
1419	37395	19-May-02	19-05-2002	19	5	May	2002
1420	37396	20-May-02	20-05-2002	20	5	May	2002
1421	37397	21-May-02	21-05-2002	21	5	May	2002
1422	37398	22-May-02	22-05-2002	22	5	May	2002
1423	37399	23-May-02	23-05-2002	23	5	May	2002
1424	37400	24-May-02	24-05-2002	24	5	May	2002
1425	37401	25-May-02	25-05-2002	25	5	May	2002
1426	37402	26-May-02	26-05-2002	26	5	May	2002
1427	37403	27-May-02	27-05-2002	27	5	May	2002
1428	37404	28-May-02	28-05-2002	28	5	May	2002
1429	37405	29-May-02	29-05-2002	29	5	May	2002
1430	37406	30-May-02	30-05-2002	30	5	May	2002
1431	37407	31-May-02	31-05-2002	31	5	May	2002
1441	37408	01-Jun-02	01-06-2002	1	6	June	2002
1442	37409	02-Jun-02	02-06-2002	2	6	June	2002
1443	37410	03-Jun-02	03-06-2002	3	6	June	2002
1444	37411	04-Jun-02	04-06-2002	4	6	June	2002
1445	37412	05-Jun-02	05-06-2002	5	6	June	2002
1446	37413	06-Jun-02	06-06-2002	6	6	June	2002
1447	37414	07-Jun-02	07-06-2002	7	6	June	2002
1448	37415	08-Jun-02	08-06-2002	8	6	June	2002
1449	37416	09-Jun-02	09-06-2002	9	6	June	2002
1450	37417	10-Jun-02	10-06-2002	10	6	June	2002
1451	37418	11-Jun-02	11-06-2002	11	6	June	2002
1452	37419	12-Jun-02	12-06-2002	12	6	June	2002
1453	37420	13-Jun-02	13-06-2002	13	6	June	2002
1454	37421	14-Jun-02	14-06-2002	14	6	June	2002
1455	37422	15-Jun-02	15-06-2002	15	6	June	2002
1456	37423	16-Jun-02	16-06-2002	16	6	June	2002
1457	37424	17-Jun-02	17-06-2002	17	6	June	2002
1458	37425	18-Jun-02	18-06-2002	18	6	June	2002
1459	37426	19-Jun-02	19-06-2002	19	6	June	2002
1460	37427	20-Jun-02	20-06-2002	20	6	June	2002
1461	37428	21-Jun-02	21-06-2002	21	6	June	2002
1462	37429	22-Jun-02	22-06-2002	22	6	June	2002
1463	37430	23-Jun-02	23-06-2002	23	6	June	2002
1464	37431	24-Jun-02	24-06-2002	24	6	June	2002
1465	37432	25-Jun-02	25-06-2002	25	6	June	2002
1466	37433	26-Jun-02	26-06-2002	26	6	June	2002
1467	37434	27-Jun-02	27-06-2002	27	6	June	2002
1468	37435	28-Jun-02	28-06-2002	28	6	June	2002
1469	37436	29-Jun-02	29-06-2002	29	6	June	2002
1470	37437	30-Jun-02	30-06-2002	30	6	June	2002
1481	37438	01-Jul-02	01-07-2002	1	7	July	2002
1482	37439	02-Jul-02	02-07-2002	2	7	July	2002
1483	37440	03-Jul-02	03-07-2002	3	7	July	2002
1484	37441	04-Jul-02	04-07-2002	4	7	July	2002
1485	37442	05-Jul-02	05-07-2002	5	7	July	2002
1486	37443	06-Jul-02	06-07-2002	6	7	July	2002
1487	37444	07-Jul-02	07-07-2002	7	7	July	2002
1488	37445	08-Jul-02	08-07-2002	8	7	July	2002
1489	37446	09-Jul-02	09-07-2002	9	7	July	2002
1490	37447	10-Jul-02	10-07-2002	10	7	July	2002
1491	37448	11-Jul-02	11-07-2002	11	7	July	2002
1492	37449	12-Jul-02	12-07-2002	12	7	July	2002
1493	37450	13-Jul-02	13-07-2002	13	7	July	2002
1494	37451	14-Jul-02	14-07-2002	14	7	July	2002
1495	37452	15-Jul-02	15-07-2002	15	7	July	2002
1496	37453	16-Jul-02	16-07-2002	16	7	July	2002
1497	37454	17-Jul-02	17-07-2002	17	7	July	2002
1498	37455	18-Jul-02	18-07-2002	18	7	July	2002
1499	37456	19-Jul-02	19-07-2002	19	7	July	2002
1500	37457	20-Jul-02	20-07-2002	20	7	July	2002
1501	37458	21-Jul-02	21-07-2002	21	7	July	2002
1502	37459	22-Jul-02	22-07-2002	22	7	July	2002
1503	37460	23-Jul-02	23-07-2002	23	7	July	2002
